형태소,품사,분류,카운트
하라,Noun,10,3
하락,Noun,7,1
하러,Verb,6,1
하러,Verb,10,6
하려,Verb,5,1
하려,Verb,10,1
하려고,Verb,4,1
하려고,Verb,7,1
하려고,Verb,8,1
하려고,Verb,10,3
하려고요,Verb,10,1
하려고해,Verb,4,1
하려는,Verb,5,1
하려는,Verb,9,1
하려는,Verb,10,5
하려는건,Verb,10,1
하려다가,Verb,8,1
하려면,Verb,9,2
하려면,Verb,10,1
하려하,Verb,8,1
하루,Noun,10,52
하루하루,Noun,10,2
하리,Noun,10,2
하마,Noun,10,1
하마터면,Adverb,9,1
하마터면,Adverb,10,2
하며,Verb,2,2
하며,Verb,5,1
하며,Verb,6,1
하며,Verb,7,2
하며,Verb,8,3
하며,Verb,9,4
하며,Verb,10,52
하면,Verb,1,2
하면,Verb,2,1
하면,Verb,4,1
하면,Verb,6,2
하면,Verb,7,6
하면,Verb,8,15
하면,Verb,9,8
하면,Verb,10,38
하면서,Verb,6,2
하면서,Verb,8,7
하면서,Verb,9,4
하면서,Verb,10,76
하면서도,Verb,10,2
하모니,Noun,10,1
하믄,Verb,1,2
하바,Noun,10,1
하세요,Verb,1,1
하세요,Verb,4,1
하세요,Verb,5,1
하세요,Verb,6,2
하세요,Verb,8,1
하세요,Verb,9,3
하세요,Verb,10,22
하셔,Verb,10,2
하셔도,Verb,8,1
하셔서,Verb,10,13
하셔야죠,Verb,9,1
하셨,Verb,10,1
하셨거든요,Verb,9,1
하셨고,Verb,8,1
하셨길래,Verb,10,1
하셨는데,Verb,1,1
하셨다,Verb,9,1
하셨다,Verb,10,1
하셨다고,Verb,10,1
하셨습니다,Verb,10,1
하셨어여,Verb,10,1
하셨어요,Verb,10,4
하셨으면,Verb,10,1
하시,Verb,10,2
하시고,Verb,10,15
하시구,Verb,10,1
하시길,Verb,10,3
하시나요,Verb,1,1
하시나요,Verb,10,1
하시네요,Verb,8,1
하시네요,Verb,10,6
하시는,Verb,10,4
하시는거,Verb,9,1
하시는데,Verb,10,1
하시는듯,Verb,1,1
하시는지,Verb,9,1
하시더라고요,Verb,10,1
하시더라구요,Verb,10,1
하시면,Verb,8,1
하시면,Verb,9,1
하시면,Verb,10,1
하시어,Verb,10,1
하시오,Verb,10,1
하시지만,Verb,10,1
하신,Verb,8,1
하신,Verb,9,1
하신,Verb,10,11
하신거,Verb,10,1
하신것과,Verb,10,2
하신것처럼,Verb,10,1
하신다,Verb,10,2
하신듯,Verb,10,1
하실,Verb,8,1
하실,Verb,10,9
하실거에요,Verb,10,2
하실거예요,Verb,10,2
하실것,Verb,10,1
하실꺼에요,Verb,10,1
하실래요,Verb,10,1
하실수,Verb,10,1
하십,Verb,10,1
하십니다,Verb,10,1
하아,Exclamation,4,1
하아,Exclamation,7,2
하아,Exclamation,10,2
하악,Exclamation,10,1
하악하악,Noun,7,1
하얬다,Noun,8,1
하여,Verb,4,1
하여,Verb,6,1
하여,Verb,8,2
하여,Verb,9,7
하여,Verb,10,21
하여도,Verb,9,1
하여라,Verb,10,1
하여튼,Noun,10,1
하염없이,Adverb,10,1
하였고,Verb,10,2
하였는데,Verb,10,4
하였는지,Verb,10,1
하였다,Verb,10,1
하였다는,Verb,2,1
하였답니다,Verb,10,1
하였습니다,Verb,9,2
하였습니다,Verb,10,4
하였으면,Verb,9,1
하였음,Verb,10,3
하의,Noun,9,1
하이,Noun,10,2
하이라이트,Noun,4,1
하이라이트,Noun,7,1
하이라이트,Noun,9,1
하이라이트,Noun,10,3
하이스쿨,Noun,10,1
하인,Noun,6,1
하인,Noun,10,1
하일,Noun,7,1
하자,Noun,1,1
하자,Noun,5,1
하자,Noun,6,1
하자,Noun,10,2
하자,Verb,4,1
하자,Verb,5,1
하자,Verb,8,1
하자,Verb,10,4
하자마,Verb,10,1
하자면,Verb,9,1
하자면,Verb,10,4
하잖아,Verb,5,1
하잖음,Verb,7,1
하죠,Verb,10,1
하주,Noun,2,1
하지,Verb,1,4
하지,Verb,2,3
하지,Verb,3,1
하지,Verb,4,5
하지,Verb,5,1
하지,Verb,6,3
하지,Verb,7,2
하지,Verb,8,8
하지,Verb,9,9
하지,Verb,10,65
하지는,Verb,6,2
하지는,Verb,8,1
하지니로,Verb,10,1
하지도,Verb,10,3
하지마,Verb,6,1
하지마,Verb,10,2
하지마라,Verb,1,1
하지마라,Verb,8,2
하지마라,Verb,10,1
하지만,Conjunction,1,3
하지만,Conjunction,3,1
하지만,Conjunction,4,3
하지만,Conjunction,5,3
하지만,Conjunction,6,17
하지만,Conjunction,7,13
하지만,Conjunction,8,35
하지만,Conjunction,9,18
하지만,Conjunction,10,30
하지만,Verb,6,2
하지만,Verb,8,4
하지만,Verb,9,1
하지만,Verb,10,3
하지만서도,Conjunction,10,1
하지말고,Verb,10,6
하지말라,Verb,10,1
하지말라고,Verb,8,1
하지안나,Verb,8,1
하진,Noun,8,2
하진,Noun,10,1
하진,Verb,10,1
하층,Noun,10,1
하캄,Noun,4,1
하킴,Noun,5,1
하킴,Noun,8,1
하킴,Noun,9,1
하킴,Noun,10,8
하킴같,Noun,10,1
하품,Noun,1,2
하품,Noun,2,2
하품,Noun,4,1
하품,Noun,9,2
하품,Noun,10,1
하필,Noun,6,1
하필,Noun,9,1
하필,Noun,10,2
하하,Exclamation,10,2
하하,Noun,8,2
하하,Noun,10,7
하하호호,Noun,8,1
하학,Noun,10,1
하해,Noun,10,1
하호,Noun,10,2
학,Noun,9,1
학,Noun,10,2
학교,Noun,10,6
학년,Noun,6,2
학년,Noun,7,1
학년,Noun,8,3
학년,Noun,9,2
학년,Noun,10,17
학살,Noun,9,1
학생,Noun,8,1
학생,Noun,9,1
학생,Noun,10,1
학업,Noun,10,1
학예회,Noun,6,1
학원,Noun,10,1
학창시절,Noun,10,4
한,Determiner,1,8
한,Determiner,2,7
한,Determiner,4,3
한,Determiner,5,2
한,Determiner,6,14
한,Determiner,7,8
한,Determiner,8,52
한,Determiner,9,28
한,Determiner,10,261
한,Josa,1,8
한,Josa,2,5
한,Josa,4,16
한,Josa,5,11
한,Josa,6,37
한,Josa,7,39
한,Josa,8,74
한,Josa,9,58
한,Josa,10,485
한,Modifier,4,1
한,Modifier,6,1
한,Modifier,7,2
한,Modifier,8,2
한,Modifier,9,1
한,Modifier,10,14
한,Verb,1,3
한,Verb,2,1
한,Verb,4,1
한,Verb,5,2
한,Verb,6,2
한,Verb,7,4
한,Verb,8,25
한,Verb,9,16
한,Verb,10,275
한가득,Adverb,7,1
한가득,Adverb,10,3
한가운데,Noun,4,1
한가지,Noun,9,1
한가지,Noun,10,5
한간,Noun,10,1
한개,Modifier,2,1
한거,Verb,8,1
한거아니냐,Verb,10,1
한건,Verb,10,2
한건데,Verb,10,1
한것,Verb,6,1
한것,Verb,9,2
한것,Verb,10,4
한것만,Verb,10,1
한게,Verb,10,1
한계,Noun,6,1
한계,Noun,7,5
한계,Noun,8,4
한계,Noun,10,1
한구석,Noun,10,1
한국,Noun,1,4
한국,Noun,2,2
한국,Noun,9,1
한국,Noun,10,27
한국말,Noun,10,1
한국어,Noun,7,1
한국어,Noun,8,1
한국어,Noun,10,9
한국영,Noun,1,1
한국영,Noun,6,1
한국영,Noun,8,2
한국영,Noun,10,20
한국인,Noun,1,1
한국인,Noun,2,1
한국인,Noun,8,1
한국인,Noun,10,3
한국판,Noun,10,1
한글,Noun,6,2
한글,Noun,8,1
한글,Noun,10,6
한꺼,Verb,8,1
한꺼,Verb,10,2
한남,Noun,10,1
한눈,Noun,10,1
한눈팔,Verb,10,1
한다,Verb,1,1
한다,Verb,2,2
한다,Verb,5,1
한다,Verb,6,3
한다,Verb,7,6
한다,Verb,8,10
한다,Verb,9,10
한다,Verb,10,62
한다고,Verb,2,1
한다고,Verb,10,5
한다구,Verb,10,1
한다길래,Verb,10,1
한다는,Modifier,2,1
한다는,Modifier,5,1
한다는,Modifier,6,1
한다는,Modifier,8,2
한다는,Modifier,9,3
한다는,Modifier,10,4
한다더라구요,Verb,6,1
한다면,Verb,1,1
한다면,Verb,5,2
한다면,Verb,8,1
한다면,Verb,9,1
한다면,Verb,10,7
한다에,Verb,10,1
한다하여,Verb,10,1
한단,Verb,9,1
한당,Noun,10,1
한당,Verb,8,1
한덕,Noun,8,1
한데,Eomi,1,1
한데,Eomi,6,2
한데,Eomi,7,2
한데,Eomi,8,6
한데,Eomi,9,2
한데,Eomi,10,4
한데,Verb,6,1
한데요,Verb,10,1
한동안,Adverb,8,1
한동안,Adverb,10,13
한두,Modifier,4,1
한두,Modifier,8,1
한듯,Verb,7,1
한듯,Verb,9,3
한듯,Verb,10,14
한마디,Noun,1,1
한마디,Noun,7,1
한마디,Noun,8,1
한마디,Noun,9,2
한마디,Noun,10,40
한먕,Noun,10,1
한몫,Noun,4,1
한몫,Noun,6,1
한몫,Noun,8,4
한몫,Noun,10,9
한물간,Verb,8,1
한바탕,Noun,10,5
한번,Noun,1,2
한번,Noun,2,5
한번,Noun,5,3
한번,Noun,6,10
한번,Noun,7,2
한번,Noun,8,19
한번,Noun,9,24
한번,Noun,10,584
한선,Noun,8,1
한세대,Noun,10,1
한쇼,Noun,1,2
한쇼,Noun,2,1
한쇼,Noun,7,1
한쇼,Noun,8,3
한쇼,Noun,9,1
한쇼,Noun,10,5
한수,Noun,8,1
한수,Noun,9,1
한수,Noun,10,29
한수였,Verb,10,1
한수였고,Verb,10,2
한수였군요,Verb,9,1
한수였다,Verb,9,2
한수였다,Verb,10,4
한수였다고,Verb,10,1
한수였던거,Verb,10,1
한수였던것,Verb,8,1
한수였어요,Verb,10,1
한수인,Noun,10,3
한순간,Noun,9,1
한순간,Noun,10,17
한숨,Noun,4,1
한숨,Noun,10,2
한시,Noun,10,5
한심하게,Adjective,6,1
한심한,Adjective,1,1
한아름,Noun,9,1
한없이,Adverb,10,2
한영,Noun,10,1
한우물,Noun,10,1
한일,Noun,10,1
한자,Noun,10,1
한장,Noun,3,1
한장,Noun,10,18
한적,Noun,1,1
한적,Noun,10,2
한전,Noun,10,1
한정,Noun,10,1
한주,Noun,10,1
한지,Noun,1,1
한지,Noun,6,1
한지,Noun,9,1
한지,Noun,10,7
한참,Noun,1,1
한참,Noun,6,1
한참,Noun,7,2
한참,Noun,8,1
한참,Noun,10,12
한창,Noun,3,1
한층,Noun,10,8
한테,Josa,1,10
한테,Josa,2,4
한테,Josa,3,1
한테,Josa,4,2
한테,Josa,5,2
한테,Josa,6,2
한테,Josa,7,2
한테,Josa,8,8
한테,Josa,9,6
한테,Josa,10,79
한텐,Noun,8,1
한텐,Noun,10,3
한퍈,Noun,10,1
한편,Noun,1,1
한편,Noun,2,1
한편,Noun,4,1
한편,Noun,6,3
한편,Noun,7,3
한편,Noun,8,13
한편,Noun,9,13
한편,Noun,10,147
한풀,Adverb,10,1
한해,Noun,10,1
할,Verb,1,4
할,Verb,2,2
할,Verb,4,6
할,Verb,5,3
할,Verb,6,13
할,Verb,7,12
할,Verb,8,30
할,Verb,9,32
할,Verb,10,431
할가,Adjective,8,1
할거,Verb,6,1
할거,Verb,9,1
할거,Verb,10,18
할거냐,Verb,1,1
할거라,Verb,10,1
할거라고,Verb,10,1
할거만,Verb,8,1
할거야,Verb,10,1
할거에요,Verb,6,1
할거에요,Verb,10,2
할거예요,Verb,10,1
할것,Verb,6,1
할것,Verb,8,2
할것,Verb,9,1
할것,Verb,10,15
할것도,Verb,8,3
할것도,Verb,9,2
할것도,Verb,10,32
할것두,Verb,10,1
할게,Verb,7,1
할게,Verb,8,1
할게,Verb,10,2
할게요,Verb,10,6
할까,Verb,7,2
할까,Verb,8,2
할까,Verb,10,9
할까봐,Verb,1,1
할까봐,Verb,10,3
할꺼,Verb,10,2
할꺼다,Verb,10,1
할꺼라,Verb,9,1
할꺼면,Verb,6,2
할꺼예요,Verb,9,1
할꺼예요,Verb,10,3
할께,Verb,10,1
할께요,Verb,10,2
할당,Noun,10,1
할듯,Verb,5,1
할듯,Verb,6,1
할듯,Verb,10,10
할떄,Noun,10,2
할라고요,Verb,10,1
할랍니다,Verb,10,1
할래,Verb,10,1
할래요,Verb,10,1
할려,Verb,9,1
할려고,Verb,10,1
할련,Verb,10,1
할리우드,Noun,8,1
할리우드,Noun,9,1
할리우드,Noun,10,4
할만,Verb,4,1
할만,Verb,6,2
할만,Verb,8,2
할만,Verb,9,1
할만,Verb,10,3
할만큼,Verb,6,1
할만큼,Verb,9,1
할만큼,Verb,10,13
할말,Verb,2,1
할말,Verb,9,1
할말,Verb,10,1
할말은,Verb,2,1
할말은,Verb,10,1
할말이,Verb,1,1
할말이,Verb,10,9
할망구,Noun,1,1
할머니,Noun,8,1
할머니,Noun,10,3
할배,Noun,10,1
할수,Verb,6,1
할수,Verb,8,1
할수,Verb,9,4
할수,Verb,10,35
할수가,Verb,1,1
할수가,Verb,10,5
할수가요,Verb,10,1
할수는,Verb,10,1
할수도,Verb,8,1
할수록,Verb,7,1
할수록,Verb,10,1
할수밖에,Verb,8,1
할수밖에,Verb,10,1
할수있,Verb,6,1
할수있게,Verb,10,1
할수있겠네요,Verb,10,1
할수있구나,Verb,10,1
할수있는,Verb,2,1
할수있는,Verb,8,1
할수있는,Verb,10,2
할수있는데,Verb,10,1
할수있는지,Verb,2,1
할수있다,Verb,7,2
할수있다니,Verb,9,1
할수있도록,Verb,10,1
할수있었다,Verb,8,1
할수있을거,Verb,10,2
할수있을까,Verb,10,1
할수있을꺼,Verb,10,1
할수있을지,Verb,10,2
할수있음,Verb,10,1
할수있지,Verb,8,1
할수있지,Verb,10,1
할수있지만,Verb,9,1
할은,Verb,8,2
할은,Verb,9,1
할을,Verb,8,1
할을,Verb,10,1
할의,Verb,8,2
할이,Verb,10,1
할이었다,Verb,8,1
할인,Noun,10,1
할줄,Verb,10,4
할줄은,Verb,10,1
할줄이야,Verb,8,1
할줄이야,Verb,9,2
할줄이야,Verb,10,3
할지,Verb,9,1
할지,Verb,10,4
할지도,Verb,10,1
할지를,Verb,10,1
할테고,Verb,8,1
핡,Noun,10,1
함,Noun,1,6
함,Noun,2,4
함,Noun,3,1
함,Noun,4,5
함,Noun,5,3
함,Noun,6,15
함,Noun,7,12
함,Noun,8,49
함,Noun,9,31
함,Noun,10,213
함,Verb,1,3
함,Verb,3,1
함,Verb,6,4
함,Verb,7,3
함,Verb,8,14
함,Verb,9,7
함,Verb,10,43
함거기에,Verb,10,1
함꺼,Verb,10,1
함께,Adverb,2,1
함께,Adverb,6,5
함께,Adverb,7,6
함께,Adverb,8,35
함께,Adverb,9,37
함께,Adverb,10,271
함께라,Verb,8,1
함께라,Verb,10,1
함께라서,Verb,8,1
함께라서,Verb,10,1
함께한,Verb,10,1
함꼐,Verb,9,1
함니다,Verb,8,1
함다,Verb,10,2
함박,Noun,10,2
함보,Noun,10,2
함이,Verb,2,1
함정,Noun,9,1
함정,Noun,10,3
합,Noun,10,11
합격,Noun,10,1
합니다,Verb,1,3
합니다,Verb,3,1
합니다,Verb,5,2
합니다,Verb,6,5
합니다,Verb,7,9
합니다,Verb,8,32
합니다,Verb,9,37
합니다,Verb,10,324
합니다요,Verb,10,1
합니담,Verb,8,1
합니당,Verb,8,3
합니당,Verb,10,12
합다,Verb,10,1
합다나,Verb,10,1
합류,Noun,10,2
합리화,Noun,4,1
합리화,Noun,10,1
합시다,Verb,10,2
합쳐도,Verb,2,1
합쳐서,Verb,10,2
합쳐져,Verb,10,1
합쳐져서,Verb,8,1
합쳐져서,Verb,10,1
합쳐진,Verb,10,1
합친,Verb,8,1
핫,Noun,10,2
핫도그,Noun,10,1
핫세,Noun,7,1
핫세,Noun,10,1
핬어,Noun,10,1
항,Noun,6,1
항,Noun,10,1
항상,Noun,1,1
항상,Noun,6,1
항상,Noun,9,5
항상,Noun,10,26
핳,Exclamation,10,1
해,Noun,1,1
해,Noun,5,1
해,Noun,6,5
해,Noun,7,3
해,Noun,8,8
해,Noun,9,5
해,Noun,10,92
해,Verb,2,1
해,Verb,4,2
해,Verb,6,8
해,Verb,8,8
해,Verb,9,9
해,Verb,10,123
해가는,Verb,8,1
해가는,Verb,10,2
해가면서,Verb,10,1
해가지구,Verb,10,1
해갈,Noun,10,3
해감,Noun,10,1
해결,Noun,10,2
해내고,Verb,10,1
해내는,Verb,10,1
해내는거,Verb,10,1
해내다니,Verb,7,1
해내다니,Verb,10,3
해내서,Verb,10,3
해낸,Verb,7,1
해낸,Verb,8,1
해낸,Verb,9,3
해낸,Verb,10,3
해낸다,Verb,10,1
해낼,Verb,10,1
해낼지도,Verb,10,1
해냄,Verb,6,1
해냄,Verb,10,2
해냈네요,Verb,10,1
해냈다,Verb,8,1
해냈다,Verb,9,2
해냈다,Verb,10,4
해냈음,Verb,10,1
해놓고,Verb,6,1
해놓고,Verb,8,1
해놓고,Verb,9,1
해놓고,Verb,10,1
해놓아서,Verb,10,1
해놓음,Verb,10,1
해놨고,Verb,10,1
해달라,Verb,2,1
해달라,Verb,10,1
해답,Noun,10,1
해도,Noun,2,1
해도,Noun,4,2
해도,Noun,5,1
해도,Noun,6,3
해도,Noun,7,2
해도,Noun,8,6
해도,Noun,9,4
해도,Noun,10,39
해도,Verb,2,1
해도,Verb,8,1
해도,Verb,9,2
해도,Verb,10,12
해드려요,Verb,10,4
해드릴,Verb,10,1
해드림,Verb,10,1
해드립니다,Verb,10,2
해라,Verb,1,2
해라,Verb,10,5
해리포터,Noun,10,4
해먹,Noun,3,1
해먹,Noun,7,1
해먹,Noun,9,1
해먹,Noun,10,4
해방,Noun,3,1
해방,Noun,6,1
해보,Verb,10,1
해보게,Verb,8,1
해보게,Verb,10,1
해보게하는,Verb,10,1
해보겠다며,Verb,6,1
해보고,Verb,8,1
해보고,Verb,9,1
해보고싶어요,Verb,10,1
해보네요,Verb,10,1
해보느라,Verb,10,1
해보는,Verb,8,1
해보는,Verb,9,1
해보는,Verb,10,3
해보는건,Verb,10,1
해보니,Verb,10,3
해보려고,Verb,1,1
해보면,Verb,10,1
해보세요,Verb,10,2
해보시길,Verb,1,1
해보여서,Verb,5,1
해보여서,Verb,8,1
해보여서,Verb,10,2
해보여요,Verb,6,1
해보였고,Verb,6,1
해보였는데,Verb,9,1
해보였는데,Verb,10,2
해보였다,Verb,1,1
해보였어요,Verb,5,1
해보이고,Verb,8,1
해보이긴,Verb,10,1
해보이는,Verb,9,1
해보이면서,Verb,10,1
해본,Verb,10,4
해본다,Verb,10,1
해볼,Verb,10,3
해볼께요,Verb,10,1
해봄,Verb,9,1
해봄,Verb,10,1
해봅니다,Verb,10,3
해봐도,Verb,8,1
해봐라,Verb,10,3
해봐서,Verb,10,1
해봣,Noun,10,1
해봤고,Verb,9,1
해봤네요,Verb,8,1
해봤네요,Verb,10,1
해봤다,Verb,8,1
해봤지,Verb,10,1
해서,Verb,1,6
해서,Verb,2,3
해서,Verb,3,2
해서,Verb,4,3
해서,Verb,5,2
해서,Verb,6,6
해서,Verb,7,8
해서,Verb,8,35
해서,Verb,9,22
해서,Verb,10,309
해서는,Verb,1,1
해서도,Verb,10,1
해서라도,Verb,1,1
해서라도,Verb,10,1
해서였죠,Verb,10,1
해서요,Verb,10,1
해서울,Verb,10,1
해서웨이,Noun,10,1
해서인지,Verb,7,2
해서인지,Verb,8,1
해서인지,Verb,10,1
해서잘,Verb,10,2
해서죠,Verb,10,1
해석,Noun,1,1
해석,Noun,4,2
해석,Noun,6,4
해석,Noun,7,4
해석,Noun,8,10
해석,Noun,9,8
해석,Noun,10,37
해소,Noun,10,3
해소,Verb,10,1
해악,Noun,1,1
해안,Noun,2,1
해알,Noun,10,1
해야,Verb,2,1
해야,Verb,5,1
해야,Verb,6,2
해야,Verb,8,2
해야,Verb,10,16
해야겠,Verb,10,1
해야겠다,Verb,1,1
해야겠다,Verb,2,1
해야겠다,Verb,10,2
해야겠어요,Verb,10,2
해야겠음,Verb,10,1
해야되,Verb,5,1
해야되,Verb,10,1
해야지,Verb,8,1
해야지,Verb,10,3
해야하고,Verb,10,1
해야하나,Verb,10,2
해야하는데,Verb,10,1
해야하는지를,Verb,10,1
해야해,Verb,10,1
해여,Verb,10,11
해오,Verb,10,1
해온거를,Verb,7,1
해왔다는,Verb,10,1
해외,Noun,1,1
해외,Noun,10,1
해요,Noun,10,1
해요,Verb,4,2
해요,Verb,7,2
해요,Verb,8,7
해요,Verb,9,2
해요,Verb,10,145
해욤,Noun,10,1
해용,Verb,9,1
해용,Verb,10,1
해이게,Verb,2,1
해적,Noun,10,2
해제,Noun,10,1
해조,Noun,10,1
해주,Noun,9,1
해주,Noun,10,7
해주고,Verb,9,1
해주고,Verb,10,11
해주고싶어,Verb,10,1
해주네,Verb,10,1
해주네요,Verb,8,1
해주네요,Verb,10,4
해주는,Verb,7,1
해주는,Verb,8,6
해주는,Verb,9,2
해주는,Verb,10,38
해주는거,Verb,10,1
해주는거로,Verb,10,1
해주는거에,Verb,1,1
해주는것,Verb,10,1
해주는게,Verb,10,1
해주는데,Verb,10,1
해주니,Verb,7,1
해주니,Verb,8,1
해주다니,Verb,10,1
해주던,Verb,10,1
해주면,Verb,10,3
해주세여,Verb,10,1
해주세오,Verb,10,1
해주세요,Verb,9,1
해주세요,Verb,10,19
해주셔서,Verb,8,1
해주셔서,Verb,9,1
해주셔서,Verb,10,13
해주셨어요,Verb,10,1
해주셨었다면,Verb,10,1
해주셨지만,Verb,1,1
해주시,Noun,10,1
해주시길,Verb,10,1
해주신,Verb,8,1
해주신,Verb,10,3
해주신거,Verb,10,1
해주십,Verb,10,2
해주어서,Verb,10,3
해주었고,Verb,10,2
해주었다,Verb,9,1
해주었다,Verb,10,3
해주었답니다,Verb,10,1
해주었습니다,Verb,9,1
해주었으면,Verb,10,1
해주지,Verb,10,1
해죽,Noun,1,1
해준,Verb,2,1
해준,Verb,4,1
해준,Verb,6,1
해준,Verb,7,1
해준,Verb,8,3
해준,Verb,9,5
해준,Verb,10,44
해준거나,Verb,10,1
해준다,Verb,7,1
해준다,Verb,8,1
해준다,Verb,10,3
해준다고,Verb,10,1
해준다면,Verb,10,2
해줄,Verb,10,3
해줄만,Verb,10,1
해줄수있는,Verb,8,1
해줄줄,Verb,10,1
해줌,Verb,2,1
해줌,Verb,10,5
해줍니다,Verb,10,2
해줘,Verb,6,1
해줘,Verb,8,1
해줘,Verb,10,4
해줘도,Verb,8,1
해줘라,Verb,10,1
해줘서,Verb,8,2
해줘서,Verb,9,1
해줘서,Verb,10,30
해줘서요,Verb,10,1
해줘야,Verb,10,1
해줘여,Verb,10,1
해줬고,Verb,10,1
해줬네요,Verb,7,1
해줬네요,Verb,10,1
해줬다는게,Verb,10,1
해줬던,Verb,10,2
해줬어요,Verb,9,1
해줬어요,Verb,10,2
해줬으면,Verb,6,1
해줬으면,Verb,10,4
해줬음,Verb,10,1
해지,Noun,10,2
해지고요,Verb,10,1
해지는데,Verb,10,1
해진,Noun,4,1
해진,Noun,10,1
해진,Verb,8,1
해진,Verb,9,1
해진,Verb,10,2
해진다,Verb,10,1
해짐,Noun,10,1
해찬,Noun,8,1
해치,Noun,8,1
해치,Noun,9,1
해치,Noun,10,3
해치는듯,Verb,7,1
해치우는데,Verb,10,1
해친듯,Verb,10,1
해피,Noun,10,5
해피앤딩,Noun,10,1
해피엔딩,Noun,4,1
해피엔딩,Noun,6,1
해피엔딩,Noun,7,2
해피엔딩,Noun,8,4
해피엔딩,Noun,9,1
해피엔딩,Noun,10,17
해하,Noun,10,1
핵,Noun,1,2
핵,Noun,2,1
핵,Noun,7,1
핵,Noun,8,1
핵,Noun,9,1
핵,Noun,10,16
핵꿀,Noun,10,1
핵꿀잼,Noun,9,1
핵꿀잼,Noun,10,18
핵꿀잼임,Noun,10,1
핵심,Noun,9,1
핵심,Noun,10,1
핵인,Noun,9,1
핵인,Noun,10,4
핵재밋,Noun,10,1
핵잼,Noun,10,16
핵존잼,Noun,10,3
핵핵꿀잼,Noun,10,1
핵헥헥헷,Noun,10,1
핶꿀잼,Noun,9,1
핸드폰,Noun,8,1
핸드폰,Noun,10,4
핸섬한,Noun,10,1
핸콕,Noun,10,3
햇,Noun,1,1
햇,Noun,4,1
햇,Noun,6,2
햇,Noun,7,1
햇,Noun,8,8
햇,Noun,9,1
햇,Noun,10,36
햇던,Noun,8,1
햇던,Noun,10,2
햇습니,Noun,10,2
햇었는데,Noun,10,1
햇으,Noun,10,1
햇음,Noun,10,4
했,Verb,6,1
했,Verb,7,1
했,Verb,8,3
했,Verb,10,16
했겠다는,Verb,4,1
했고,Verb,3,1
했고,Verb,5,1
했고,Verb,6,5
했고,Verb,7,2
했고,Verb,8,9
했고,Verb,9,5
했고,Verb,10,68
했고요,Verb,8,1
했고요,Verb,10,1
했구,Verb,8,1
했구,Verb,10,1
했구나,Verb,10,3
했구요,Verb,10,1
했군,Verb,10,1
했군요,Verb,10,1
했기에,Verb,5,1
했기에,Verb,7,1
했길래,Verb,10,1
했나,Verb,2,3
했나,Verb,4,1
했나,Verb,6,3
했나,Verb,8,5
했나,Verb,9,1
했나,Verb,10,2
했나보다,Verb,5,1
했나보다,Verb,10,1
했나요,Verb,6,1
했나요,Verb,10,1
했나하는,Verb,5,1
했냐,Verb,3,1
했냐,Verb,4,1
했냐,Verb,10,5
했냐고,Verb,10,1
했네,Verb,1,1
했네,Verb,5,2
했네,Verb,6,1
했네,Verb,8,4
했네,Verb,9,1
했네,Verb,10,22
했네요,Verb,5,1
했네요,Verb,8,11
했네요,Verb,9,3
했네요,Verb,10,90
했네욤,Noun,10,1
했네욬,Noun,10,1
했는,Verb,10,1
했는대,Verb,10,1
했는데,Verb,1,1
했는데,Verb,2,6
했는데,Verb,3,1
했는데,Verb,4,4
했는데,Verb,6,3
했는데,Verb,7,5
했는데,Verb,8,21
했는데,Verb,9,29
했는데,Verb,10,323
했는디,Verb,6,1
했는지,Verb,3,1
했는지,Verb,4,1
했는지,Verb,6,3
했는지,Verb,8,4
했는지,Verb,9,1
했는지,Verb,10,7
했는지는,Verb,6,1
했늡니,Noun,10,1
했다,Verb,1,2
했다,Verb,4,1
했다,Verb,6,7
했다,Verb,7,9
했다,Verb,8,33
했다,Verb,9,13
했다,Verb,10,174
했다가,Verb,4,1
했다가,Verb,5,1
했다가,Verb,10,10
했다고,Verb,1,1
했다고,Verb,4,2
했다고,Verb,5,2
했다고,Verb,7,1
했다고,Verb,8,1
했다고,Verb,9,1
했다고,Verb,10,13
했다고나는,Verb,10,1
했다구요,Verb,10,1
했다길래,Verb,10,1
했다는,Verb,8,1
했다는,Verb,9,2
했다는,Verb,10,14
했다는게,Verb,10,1
했다는데,Verb,4,1
했다는데,Verb,7,1
했다는데,Verb,10,2
했다는지,Verb,10,1
했다다시,Verb,2,1
했다던데,Verb,10,1
했다라는,Verb,10,1
했다만,Verb,7,1
했다만,Verb,9,1
했다며,Verb,10,1
했다면,Verb,2,1
했다면,Verb,4,1
했다면,Verb,8,1
했다면,Verb,9,1
했다면,Verb,10,1
했다지만,Verb,10,1
했단,Verb,10,4
했답니다,Verb,10,1
했당,Verb,8,1
했당,Verb,10,2
했더군요,Verb,10,1
했더니,Verb,1,1
했더니,Verb,8,1
했더니,Verb,9,1
했더니,Verb,10,5
했더니만,Verb,8,1
했더라,Verb,10,2
했던,Verb,4,2
했던,Verb,5,2
했던,Verb,6,5
했던,Verb,7,7
했던,Verb,8,7
했던,Verb,9,5
했던,Verb,10,53
했던가,Verb,10,1
했던거,Verb,8,1
했던거,Verb,10,1
했던거보다,Verb,10,1
했던것,Verb,8,1
했던것,Verb,10,3
했던것도,Verb,10,1
했던것보다,Verb,8,1
했던것보다,Verb,10,3
했던것보단,Verb,10,1
했던게,Verb,7,1
했던게,Verb,8,1
했던게,Verb,10,3
했던만큼,Verb,8,1
