형태소,품사,분류,카운트
ㅋㅋㅋㅋ,KoreanParticle,1,1
ㅋㅋㅋㅋ,KoreanParticle,5,1
ㅋㅋㅋㅋ,KoreanParticle,6,4
ㅋㅋㅋㅋ,KoreanParticle,7,2
ㅋㅋㅋㅋ,KoreanParticle,8,5
ㅋㅋㅋㅋ,KoreanParticle,9,7
ㅋㅋㅋㅋ,KoreanParticle,10,19
ㅋㅎ,KoreanParticle,10,2
ㅎ,KoreanParticle,5,4
ㅎ,KoreanParticle,6,1
ㅎ,KoreanParticle,7,7
ㅎ,KoreanParticle,8,16
ㅎ,KoreanParticle,9,29
ㅎ,KoreanParticle,10,65
ㅎㄷㄷ,KoreanParticle,7,1
ㅎㄷㄷ,KoreanParticle,8,2
ㅎㄷㄷ,KoreanParticle,10,1
ㅎㅅ,KoreanParticle,10,1
ㅎㅇ,KoreanParticle,10,2
ㅎㅇㅎㅇ,KoreanParticle,10,1
ㅎㅎ,KoreanParticle,5,3
ㅎㅎ,KoreanParticle,6,4
ㅎㅎ,KoreanParticle,7,16
ㅎㅎ,KoreanParticle,8,49
ㅎㅎ,KoreanParticle,9,42
ㅎㅎ,KoreanParticle,10,118
ㅎㅎㄱ,KoreanParticle,9,1
ㅎㅎㅎ,KoreanParticle,3,1
ㅎㅎㅎ,KoreanParticle,7,1
ㅎㅎㅎ,KoreanParticle,8,5
ㅎㅎㅎ,KoreanParticle,9,12
ㅎㅎㅎ,KoreanParticle,10,46
ㅎㅎㅎㅋ,KoreanParticle,8,1
ㅎㅎㅎㅎ,KoreanParticle,5,1
ㅎㅎㅎㅎ,KoreanParticle,6,1
ㅎㅎㅎㅎ,KoreanParticle,7,3
ㅎㅎㅎㅎ,KoreanParticle,8,4
ㅎㅎㅎㅎ,KoreanParticle,9,4
ㅎㅎㅎㅎ,KoreanParticle,10,5
ㅎㅎㅎㅜ,KoreanParticle,8,1
ㅏ,KoreanParticle,10,7
ㅏㅆ,KoreanParticle,8,1
ㅏㅇ,KoreanParticle,3,1
ㅏㅏ,KoreanParticle,8,2
ㅏㅏ,KoreanParticle,9,2
ㅏㅣ,KoreanParticle,10,1
ㅐ,KoreanParticle,10,1
ㅑ,KoreanParticle,10,1
ㅑㅑㅑ,KoreanParticle,10,1
ㅓ,KoreanParticle,8,3
ㅓ,KoreanParticle,9,1
ㅓ,KoreanParticle,10,2
ㅓㄴ,KoreanParticle,10,1
ㅓㅓ,KoreanParticle,6,1
ㅕㄱ,KoreanParticle,8,1
ㅖㅠㅋ,KoreanParticle,1,1
ㅗ,KoreanParticle,8,2
ㅗㅇ,KoreanParticle,10,1
ㅛ,KoreanParticle,8,1
ㅛ,KoreanParticle,9,1
ㅛ,KoreanParticle,10,2
ㅜ,KoreanParticle,5,4
ㅜ,KoreanParticle,6,1
ㅜ,KoreanParticle,7,2
ㅜ,KoreanParticle,8,3
ㅜ,KoreanParticle,9,3
ㅜ,KoreanParticle,10,13
ㅜㅂ,KoreanParticle,8,1
ㅜㅜ,KoreanParticle,1,1
ㅜㅜ,KoreanParticle,2,1
ㅜㅜ,KoreanParticle,5,3
ㅜㅜ,KoreanParticle,6,3
ㅜㅜ,KoreanParticle,7,5
ㅜㅜ,KoreanParticle,8,6
ㅜㅜ,KoreanParticle,9,2
ㅜㅜ,KoreanParticle,10,16
ㅜㅜㅜ,KoreanParticle,10,10
ㅜㅜㅜㅜ,KoreanParticle,8,1
ㅜㅠ,KoreanParticle,1,1
ㅜㅠ,KoreanParticle,7,1
ㅜㅠ,KoreanParticle,8,1
ㅜㅠ,KoreanParticle,9,1
ㅜㅠ,KoreanParticle,10,1
ㅠ,KoreanParticle,1,5
ㅠ,KoreanParticle,3,1
ㅠ,KoreanParticle,6,3
ㅠ,KoreanParticle,7,7
ㅠ,KoreanParticle,8,7
ㅠ,KoreanParticle,9,5
ㅠ,KoreanParticle,10,44
ㅠㅋㅋㅋ,KoreanParticle,7,1
ㅠㅋㅋㅋ,KoreanParticle,9,1
ㅠㅋㅋㅋ,KoreanParticle,10,1
ㅠㅜ,KoreanParticle,3,1
ㅠㅜ,KoreanParticle,5,1
ㅠㅜ,KoreanParticle,9,1
ㅠㅜ,KoreanParticle,10,2
ㅠㅜㅜ,KoreanParticle,9,1
ㅠㅜㅜ,KoreanParticle,10,1
ㅠㅠ,KoreanParticle,1,1
ㅠㅠ,KoreanParticle,2,2
ㅠㅠ,KoreanParticle,3,1
ㅠㅠ,KoreanParticle,4,1
ㅠㅠ,KoreanParticle,5,3
ㅠㅠ,KoreanParticle,6,9
ㅠㅠ,KoreanParticle,7,9
ㅠㅠ,KoreanParticle,8,16
ㅠㅠ,KoreanParticle,9,12
ㅠㅠ,KoreanParticle,10,57
ㅠㅠㅜ,KoreanParticle,10,1
ㅠㅠㅠ,KoreanParticle,8,2
ㅠㅠㅠ,KoreanParticle,9,1
ㅠㅠㅠ,KoreanParticle,10,19
ㅠㅠㅠㅜ,KoreanParticle,9,1
ㅠㅠㅠㅜ,KoreanParticle,10,1
ㅠㅠㅠㅠ,KoreanParticle,9,1
ㅠㅠㅠㅠ,KoreanParticle,10,4
ㅠㅣ,KoreanParticle,10,1
ㅡ,KoreanParticle,4,1
ㅡ,KoreanParticle,5,1
ㅡ,KoreanParticle,6,1
ㅡ,KoreanParticle,8,3
ㅡ,KoreanParticle,9,7
ㅡ,KoreanParticle,10,7
ㅡㄴㄷ,KoreanParticle,10,1
ㅡㄹㅡ,KoreanParticle,1,1
ㅡㅆ,KoreanParticle,6,1
ㅡㅋ,KoreanParticle,1,1
ㅡㅎ,KoreanParticle,9,1
ㅡㅜ,KoreanParticle,6,1
ㅡㅡ,KoreanParticle,1,2
ㅡㅡ,KoreanParticle,2,3
ㅡㅡ,KoreanParticle,3,2
ㅡㅡ,KoreanParticle,4,2
ㅡㅡ,KoreanParticle,5,1
ㅡㅡ,KoreanParticle,6,3
ㅡㅡ,KoreanParticle,7,3
ㅡㅡ,KoreanParticle,8,3
ㅡㅡ,KoreanParticle,10,3
ㅢㄷ,KoreanParticle,10,1
ㅣ,KoreanParticle,1,1
ㅣ,KoreanParticle,6,1
ㅣ,KoreanParticle,10,3
ㆍ,Foreign,10,2
仁,Foreign,10,1
가,Josa,1,34
가,Josa,2,12
가,Josa,3,18
가,Josa,4,10
가,Josa,5,42
가,Josa,6,68
가,Josa,7,122
가,Josa,8,198
가,Josa,9,187
가,Josa,10,336
가,Verb,1,3
가,Verb,4,2
가,Verb,5,2
가,Verb,6,7
가,Verb,7,14
가,Verb,8,24
가,Verb,9,25
가,Verb,10,47
가거도,Noun,10,1
가게,Noun,10,1
가격,Noun,10,1
가고,Verb,10,1
가고싶,Verb,10,1
가고싶다고하네요,Verb,9,1
가기,Noun,7,1
가기,Noun,8,1
가까우니,Adjective,7,1
가까운,Adjective,7,2
가까운,Adjective,9,1
가까워서,Adjective,8,1
가깝게,Adjective,8,1
가끔,Noun,6,1
가끔,Noun,8,2
가끔,Noun,9,2
가끔,Noun,10,1
가나,Noun,1,1
가나,Noun,8,1
가나,Noun,10,1
가나다,Noun,1,1
가나다라,Noun,10,1
가냐,Verb,8,1
가네요,Verb,10,1
가는,Verb,2,1
가는,Verb,7,1
가는,Verb,8,1
가는,Verb,9,5
가는,Verb,10,10
가는건,Verb,7,1
가는것처럼,Verb,9,1
가는게,Verb,10,2
가는듯,Verb,8,1
가는줄,Verb,8,9
가는줄,Verb,9,15
가는줄,Verb,10,38
가는줄도,Verb,10,1
가는지,Verb,9,1
가는지,Verb,10,6
가능,Noun,10,1
가능성,Noun,10,1
가능하다,Adjective,7,1
가능하면,Adjective,8,1
가능하여,Adjective,8,1
가능하지만,Adjective,10,1
가능한,Adjective,4,1
가능한,Adjective,8,1
가능함,Adjective,5,1
가니까,Verb,6,1
가니까,Verb,10,1
가다가,Noun,5,1
가다듬으면,Verb,5,1
가닥,Noun,10,2
가더,Verb,9,1
가더,Verb,10,1
가도,Noun,9,1
가드,Noun,9,1
가득,Noun,7,1
가득,Noun,8,1
가득하게,Adjective,10,1
가득하고,Adjective,8,1
가득한,Adjective,6,1
가득한,Adjective,8,2
가득했다,Adjective,6,1
가라,Noun,9,1
가르쳐,Verb,10,2
가르쳤었는데,Verb,7,1
가르치시나요,Verb,7,1
가리고,Verb,10,1
가리다,Verb,10,1
가만,Adverb,10,1
가며,Verb,8,1
가며,Verb,10,1
가면,Noun,1,1
가면,Noun,5,1
가면,Noun,7,2
가면,Noun,8,1
가면나만큼,Verb,6,1
가물,Noun,9,1
가물가물,Adverb,8,1
가버림,Verb,9,1
가벼운,Adjective,4,1
가벼운,Adjective,8,6
가벼운,Adjective,9,1
가벼운,Adjective,10,1
가볍게,Adjective,1,1
가볍게,Adjective,6,2
가볍게,Adjective,7,8
가볍게,Adjective,8,13
가볍게,Adjective,9,3
가볍게,Adjective,10,7
가볍고,Adjective,9,1
가보고싶을,Verb,10,1
가보기,Verb,8,1
가보기에,Verb,7,1
가보기에도,Verb,10,1
가보기엔,Verb,5,1
가보네요,Verb,9,1
가보는데도,Verb,9,1
가보더라구요,Verb,8,1
가본,Verb,10,1
가봐도,Verb,9,1
가봐도,Verb,10,6
가봐야지,Verb,7,1
가상,Noun,10,1
가서,Verb,1,2
가서,Verb,2,1
가서,Verb,4,1
가서,Verb,5,1
가서,Verb,6,1
가서,Verb,7,5
가서,Verb,8,7
가서,Verb,9,4
가서,Verb,10,15
가서영,Noun,8,1
가서인지,Verb,7,1
가서인지,Verb,10,1
가성,Noun,8,1
가세,Noun,5,1
가셨길래,Verb,9,1
가슴,Noun,6,1
가슴,Noun,8,2
가슴,Noun,9,2
가슴,Noun,10,8
가야,Noun,10,1
가연,Noun,10,1
가요,Noun,7,1
가요,Noun,8,2
가우가우가우가우가,Verb,10,1
가운데,Noun,8,1
가운데,Noun,10,2
가있네요,Verb,10,1
가장,Noun,1,1
가장,Noun,7,3
가장,Noun,8,4
가장,Noun,9,5
가장,Noun,10,11
가재,Noun,9,1
가재,Noun,10,1
가젤,Noun,1,1
가져와사,Verb,10,1
가족,Noun,2,1
가족,Noun,3,1
가족,Noun,5,1
가족,Noun,6,2
가족,Noun,7,10
가족,Noun,8,45
가족,Noun,9,31
가족,Noun,10,82
가족영화,Noun,1,1
가족영화,Noun,5,2
가족영화,Noun,6,2
가족영화,Noun,7,8
가족영화,Noun,8,13
가족영화,Noun,9,12
가족영화,Noun,10,26
가지,Noun,6,2
가지,Noun,7,1
가지,Noun,9,4
가지,Noun,10,5
가지다가,Verb,6,1
가지려,Verb,10,1
가지시는,Verb,10,1
가지어지는,Verb,9,1
가진,Verb,9,1
가질,Verb,8,1
가첨,Noun,10,1
가치,Noun,2,1
가치,Noun,8,4
가치,Noun,9,2
가치,Noun,10,3
가치있음,Verb,8,1
가하고,Verb,5,1
가하는,Verb,9,1
가합니다,Verb,2,1
가호,Noun,10,1
가히,Adverb,10,1
각,Modifier,9,2
각,Modifier,10,3
각,Noun,9,1
각,Noun,10,1
각각,Noun,6,1
각각,Noun,9,1
각각,Noun,10,1
각박한,Adjective,10,1
각본,Noun,10,1
각색,Noun,2,1
각색,Noun,7,3
각색,Noun,8,1
각색,Noun,10,1
각양각색,Noun,10,1
각자,Noun,9,2
간,Noun,1,1
간,Noun,2,1
간,Noun,5,1
간,Noun,6,1
간,Noun,7,1
간,Noun,8,1
간,Noun,9,4
간,Noun,10,3
간,Suffix,7,2
간,Suffix,8,3
간,Suffix,9,2
간,Suffix,10,2
간거,Verb,5,1
간거,Verb,8,1
간거였는데,Verb,10,1
간건데,Verb,9,1
간결하고,Adjective,9,1
간고,Noun,10,1
간다,Noun,1,2
간다,Noun,2,1
간다,Noun,9,3
간다,Noun,10,1
간단,Noun,8,1
간단,Noun,10,1
간단하지만,Adjective,8,1
간단했지만,Adjective,10,1
간달프,Noun,10,1
간략하게,Adjective,8,1
간만,Noun,7,3
간만,Noun,8,3
간만,Noun,9,4
간만,Noun,10,17
간반,Noun,10,1
간신히,Adverb,3,1
간음,Noun,10,1
간의,Noun,10,1
간줄,Verb,9,1
간지,Noun,1,1
간지,Noun,10,2
간편하게,Adjective,9,1
갇,Noun,9,1
갈,Verb,1,1
갈,Verb,2,1
갈,Verb,5,2
갈,Verb,9,1
갈,Verb,10,4
갈거,Verb,6,1
갈까,Verb,6,1
갈꺼,Verb,9,1
갈등,Noun,7,1
갈등,Noun,9,1
갈등,Noun,10,1
갈래,Noun,10,2
갈리길래,Verb,10,1
갈릴,Noun,10,2
갈릴거,Verb,4,1
갈릴거,Verb,9,1
갈수록,Noun,7,1
갈수록,Noun,8,5
갈수록,Noun,9,4
갈아,Adverb,5,1
갈아,Adverb,7,1
갈아,Adverb,8,1
갈아,Adverb,10,1
갈아입다,Verb,6,1
갈증,Noun,8,1
감,Noun,1,1
감,Noun,3,1
감,Noun,4,1
감,Noun,6,4
감,Noun,7,10
감,Noun,8,14
감,Noun,9,15
감,Noun,10,24
감각,Noun,9,1
감격,Noun,8,1
감격,Noun,10,2
감도,Verb,5,1
감도,Verb,6,2
감도,Verb,8,2
감도,Verb,9,2
감독,Noun,5,1
감독,Noun,8,1
감독,Noun,9,2
감독,Noun,10,13
감동,Noun,1,2
감동,Noun,3,4
감동,Noun,4,2
감동,Noun,5,5
감동,Noun,6,7
감동,Noun,7,15
감동,Noun,8,57
감동,Noun,9,78
감동,Noun,10,168
감명,Noun,7,1
감명,Noun,10,2
감사,Noun,8,3
감사,Noun,9,1
감사,Noun,10,2
감사하다고,Verb,10,1
감사할,Verb,10,2
감사합니다,Verb,8,1
감사합니다,Verb,9,1
감사합니다,Verb,10,3
감사해요,Verb,10,2
감상,Noun,5,1
감상,Noun,6,1
감상,Noun,7,4
감상,Noun,8,3
감상,Noun,9,1
감상,Noun,10,9
감성,Noun,1,1
감성,Noun,6,1
감성,Noun,7,1
감성,Noun,8,2
감성,Noun,10,6
감수성,Noun,10,1
감은,Verb,7,1
감은,Verb,9,3
감은,Verb,10,1
감있게,Verb,7,1
감있게,Verb,10,1
감있고,Verb,8,1
감있고,Verb,9,1
감있고,Verb,10,1
감있는,Verb,9,1
감있어서,Verb,10,1
감점,Noun,5,1
감점,Noun,9,1
감정,Noun,5,2
감정,Noun,8,1
감정,Noun,9,2
감정,Noun,10,5
감정이입,Noun,9,1
감정이입,Noun,10,3
감출,Verb,3,1
감탄,Noun,4,1
감탄,Noun,5,1
감탄,Noun,6,3
감탄,Noun,7,3
감탄,Noun,8,8
감탄,Noun,9,14
감탄,Noun,10,35
감탄사,Noun,10,1
감회,Noun,10,1
감흥,Noun,3,2
감흥,Noun,5,1
감흥,Noun,6,3
감흥,Noun,8,1
감흥,Noun,9,1
감히,Noun,10,1
갑,Noun,1,1
갑,Noun,8,1
갑,Noun,10,2
갑갑하지,Adjective,9,1
갑니다,Verb,1,1
갑니다,Verb,7,1
갑니다,Verb,8,2
갑니다,Verb,9,2
갑니다,Verb,10,10
갑니당,Verb,10,1
갑이네요,Verb,9,1
갑인듯,Verb,9,1
갑자기,Noun,1,1
갑자기,Noun,6,1
갑자기,Noun,8,2
갑자기,Noun,9,1
갑자기,Noun,10,2
갑작스럽게,Adjective,9,1
갑툭튀,Noun,6,1
갑툭튀,Noun,9,1
값,Noun,5,1
값,Noun,8,1
값집니다,Adjective,8,1
갓,Modifier,8,1
갓,Modifier,10,1
갓,Noun,9,1
갓,Noun,10,3
갓난,Noun,1,1
갔,Verb,5,1
갔,Verb,9,1
갔나,Verb,1,1
갔나,Verb,6,2
갔는데,Verb,5,1
갔는데,Verb,6,3
갔는데,Verb,7,1
갔는데,Verb,8,10
갔는데,Verb,9,8
갔는데,Verb,10,11
갔는데도,Verb,7,1
갔는데도,Verb,10,1
갔다,Verb,7,1
갔다,Verb,8,2
갔다,Verb,9,1
갔다,Verb,10,2
갔다가,Verb,9,1
갔다가,Verb,10,2
갔던,Verb,2,1
갔던,Verb,9,1
갔어요,Verb,5,1
갔어요,Verb,8,1
갔어요,Verb,9,2
갔었는데,Verb,7,1
갔었는데,Verb,10,1
갔음,Verb,8,1
갔음에도,Verb,9,1
갔지만,Verb,9,1
갔지만,Verb,10,2
강,Noun,7,2
강,Noun,8,1
강,Noun,9,3
강,Noun,10,27
강강,Noun,10,1
강강추,Noun,7,1
강동,Noun,10,1
강력,Noun,8,1
강력,Noun,9,5
강력,Noun,10,1
강력했다,Adjective,9,1
강렬하기,Adjective,7,1
강렬했으면,Adjective,8,1
강물,Noun,10,1
강아지,Noun,8,1
강아지,Noun,10,3
강요,Noun,3,1
강인한아이다,Adjective,7,1
강철,Noun,9,1
강추,Noun,5,1
강추,Noun,7,1
강추,Noun,8,10
강추,Noun,9,19
강추,Noun,10,36
강츄,Noun,9,1
강츄,Noun,10,2
강츠,Noun,8,1
강한,Adjective,6,1
강해,Adjective,5,1
강해지는듯,Adjective,10,1
강했고,Adjective,10,1
강했네요,Adjective,10,1
갖게,Verb,9,1
갖고,Verb,8,1
갖고,Verb,9,1
갖고,Verb,10,3
갖다,Verb,5,1
갖다,Verb,10,1
갖지,Verb,7,1
같,Adjective,6,1
같,Adjective,7,2
같,Adjective,9,6
같,Adjective,10,3
같고,Adjective,7,1
같고,Adjective,8,8
같고,Adjective,9,5
같고,Adjective,10,11
같구,Adjective,10,1
같구요,Adjective,4,1
같구요,Adjective,8,1
같기,Adjective,6,1
같기,Adjective,8,1
같기도,Adjective,7,1
같기도,Adjective,8,1
같내요,Adjective,10,1
같냐,Adjective,10,1
같네,Adjective,9,1
같네여,Adjective,8,1
같네요,Adjective,3,1
같네요,Adjective,5,1
같네요,Adjective,6,4
같네요,Adjective,7,7
같네요,Adjective,8,14
같네요,Adjective,9,8
같네요,Adjective,10,10
같네용,Adjective,8,1
같다,Adjective,1,1
같다,Adjective,4,1
같다,Adjective,5,4
같다,Adjective,6,3
같다,Adjective,7,5
같다,Adjective,8,13
같다,Adjective,9,8
같다,Adjective,10,17
같다고,Adjective,10,1
같다고하네요,Adjective,8,1
같다나는,Adjective,4,1
같다는,Adjective,4,1
같다는,Adjective,8,1
같다는,Adjective,10,1
같다면,Adjective,10,2
같더군요,Adjective,9,2
같더니,Adjective,7,1
같더라고요,Adjective,10,1
같던,Adjective,10,1
같습니다,Adjective,1,1
같습니다,Adjective,6,4
같습니다,Adjective,7,2
같습니다,Adjective,8,13
같습니다,Adjective,9,2
같습니다,Adjective,10,14
같아,Adjective,5,1
같아,Adjective,7,1
같아,Adjective,8,3
같아,Adjective,9,7
같아,Adjective,10,6
같아서,Adjective,1,1
같아서,Adjective,5,1
같아서,Adjective,6,1
같아서,Adjective,8,6
같아서,Adjective,9,1
같아서,Adjective,10,15
같아여,Adjective,7,1
같아요,Adjective,1,1
같아요,Adjective,3,1
같아요,Adjective,4,1
같아요,Adjective,5,5
같아요,Adjective,6,11
같아요,Adjective,7,20
같아요,Adjective,8,43
같아요,Adjective,9,30
같아요,Adjective,10,72
같아용,Adjective,6,1
같아용,Adjective,8,2
같아용,Adjective,9,1
같앗어요,Adjective,9,1
같았,Adjective,7,1
같았,Adjective,9,1
같았고,Adjective,8,1
같았고,Adjective,10,2
같았구요,Adjective,10,1
같았는데,Adjective,9,1
같았는데,Adjective,10,1
같았다,Adjective,5,1
같았다,Adjective,8,1
같았다,Adjective,10,1
같았던,Adjective,10,2
같았습니다,Adjective,10,1
같았어요,Adjective,6,2
같았어요,Adjective,7,1
같았어요,Adjective,8,2
같았어요,Adjective,9,1
같았어요,Adjective,10,3
같았을,Adjective,6,1
같았음,Adjective,6,1
같았음,Adjective,8,1
같았음,Adjective,10,3
같앴어,Noun,10,1
같으,Adjective,7,1
같으려나,Adjective,6,1
같으면서,Adjective,10,1
같으면서도,Adjective,6,1
같으면서도,Adjective,10,1
같은,Adjective,1,3
같은,Adjective,4,1
같은,Adjective,5,5
같은,Adjective,6,4
같은,Adjective,7,12
같은,Adjective,8,17
같은,Adjective,9,24
같은,Adjective,10,33
같은거,Adjective,7,2
같은거,Adjective,10,1
같은거는,Adjective,7,1
같은건,Adjective,5,1
같은건,Adjective,6,1
같은건,Adjective,8,1
같은게,Adjective,5,1
같은데,Adjective,2,1
같은데,Adjective,3,1
같은데,Adjective,6,1
같은데,Adjective,7,1
같은데,Adjective,8,3
같은데,Adjective,9,2
같은데,Adjective,10,2
같을줄,Adjective,9,1
같음,Adjective,1,2
같음,Adjective,2,1
같음,Adjective,3,1
같음,Adjective,4,1
같음,Adjective,5,3
같음,Adjective,7,1
같음,Adjective,8,5
같음,Adjective,9,5
같음,Adjective,10,12
같이,Adverb,1,1
같이,Adverb,2,1
같이,Adverb,3,1
같이,Adverb,5,2
같이,Adverb,6,6
같이,Adverb,7,12
같이,Adverb,8,49
같이,Adverb,9,45
같이,Adverb,10,65
같이,Josa,3,1
같이,Josa,6,1
같이,Josa,7,1
같이,Josa,8,6
같이,Josa,9,6
같이,Josa,10,11
같이가면서,Adjective,9,1
같지,Adjective,8,3
같지,Adjective,9,1
같지,Adjective,10,3
같지가,Adjective,10,1
같지는,Adjective,7,1
같지도,Adjective,10,1
같지만,Adjective,5,1
같지만,Adjective,7,1
같지만,Adjective,8,2
같지만,Adjective,9,1
같지만,Adjective,10,2
개,Noun,1,9
개,Noun,3,2
개,Noun,8,5
개,Noun,9,2
개,Noun,10,18
개,Suffix,1,2
개,Suffix,6,1
개,Suffix,8,1
개,Suffix,10,3
개간,Noun,10,1
개그,Noun,6,1
개그,Noun,7,1
개그,Noun,9,1
개그,Noun,10,1
개꿀잼,Noun,10,4
개꿀잼임,Noun,10,1
개꿀잼잼잼,Noun,10,1
개는,Verb,8,1
개똥,Noun,5,1
개머싯음,Noun,10,1
개멋,Noun,9,1
개방,Noun,8,1
개봉,Noun,4,2
개봉,Noun,6,2
개봉,Noun,8,1
개봉,Noun,9,1
개봉,Noun,10,10
개봉일,Noun,10,1
개봉한,Foreign,6,1
개뿔,Noun,7,1
개성,Noun,6,1
개성,Noun,7,1
개성,Noun,8,4
개성,Noun,9,3
개연,Noun,1,1
개연,Noun,4,1
개연,Noun,5,1
개연,Noun,8,2
개열,Noun,3,1
개오,Verb,10,1
개월,Noun,6,1
개월,Noun,10,2
개이득,Noun,1,1
개인,Noun,1,2
개인,Noun,5,1
개인,Noun,6,5
개인,Noun,7,5
개인,Noun,8,7
개인,Noun,9,4
개인,Noun,10,15
개잼,Noun,10,2
개진,Noun,8,1
개쩌,Noun,10,1
개쩜,Noun,10,1
개판,Noun,4,1
객석,Noun,8,1
갠,Noun,6,1
갠,Noun,7,3
갠,Noun,10,2
갠찬안,Adjective,9,1
갠찮음,Noun,7,1
갤,Verb,10,1
갭이,Verb,8,1
갸웃하게,Adjective,5,1
걍,Adverb,1,1
걍,Adverb,5,3
걍,Adverb,6,4
걍,Adverb,7,1
걍,Adverb,8,2
걍,Adverb,10,3
걍츄,Noun,10,1
걔,Modifier,5,1
걔,Noun,6,1
걔,Noun,10,1
거,Noun,1,5
거,Noun,2,3
거,Noun,4,2
거,Noun,5,4
거,Noun,6,6
거,Noun,7,4
거,Noun,8,13
거,Noun,9,11
거,Noun,10,38
거구,Noun,6,1
거기,Noun,5,1
거기,Noun,6,1
거기,Noun,8,2
거기,Noun,10,2
거나,Noun,8,1
거나,Noun,9,1
거대,Noun,1,1
거대,Noun,8,1
거대한,Adjective,5,1
거든요,Verb,10,1
거듭,Noun,9,1
거리,Noun,7,2
거리,Noun,10,3
거미,Noun,8,1
거부,Noun,8,1
거부,Noun,10,1
거부기,Noun,7,1
거북이,Noun,7,1
거북이,Noun,10,2
거슬리거나,Verb,7,1
거위,Noun,10,1
거의,Noun,5,1
거의,Noun,6,1
거의,Noun,7,2
거의,Noun,8,6
거의,Noun,9,2
거의,Noun,10,3
거지,Noun,1,1
거지,Noun,5,1
거진,Adverb,9,1
거쳐,Verb,9,1
거침,Verb,10,1
거품,Noun,1,1
걱정,Noun,7,1
걱정,Noun,9,3
걱정,Noun,10,4
건,Noun,2,1
건,Noun,3,1
건,Noun,5,1
건,Noun,6,2
건,Noun,7,8
건,Noun,8,4
건,Noun,9,3
건,Noun,10,5
건가,Noun,1,1
건가,Noun,5,1
건가,Noun,7,2
건가,Noun,8,1
건가,Noun,9,1
건가,Noun,10,2
건강,Noun,6,1
건너갔,Verb,9,1
건네주는,Verb,9,1
건데,Noun,9,1
건물,Noun,10,1
건안,Noun,6,1
건전한,Adjective,7,1
건전해서,Adjective,8,1
건지,Verb,5,1
건지,Verb,6,1
건지,Verb,7,2
건지,Verb,8,2
건지,Verb,9,2
건지,Verb,10,4
건질게,Verb,6,1
걷는,Verb,1,1
걸,Noun,1,4
걸,Noun,2,2
걸,Noun,5,1
걸,Noun,6,3
걸,Noun,7,5
걸,Noun,8,7
걸,Noun,9,1
걸,Noun,10,17
걸까,Verb,1,1
걸돈,Noun,1,1
걸렸네요,Verb,9,1
걸루,Noun,8,1
걸리는,Verb,3,1
걸리지만,Verb,10,1
걸릴,Verb,6,1
걸림,Verb,8,1
걸립니다,Verb,9,1
걸어,Verb,1,1
걸작,Noun,10,5
검증,Noun,9,1
겁,Noun,6,1
겁,Noun,9,1
겁,Noun,10,4
겁나,Verb,1,1
겁나,Verb,6,1
겁나,Verb,8,1
겁나,Verb,10,10
겁니다,Verb,1,1
겁니다,Verb,8,1
겁니다,Verb,9,1
겁니다,Verb,10,1
것,Noun,1,4
것,Noun,3,1
것,Noun,4,1
것,Noun,5,13
것,Noun,6,14
것,Noun,7,22
것,Noun,8,52
것,Noun,9,41
것,Noun,10,84
겄,Noun,4,1
겉,Noun,6,1
게,Josa,1,7
게,Josa,2,1
게,Josa,3,1
게,Josa,4,2
게,Josa,5,4
게,Josa,6,4
게,Josa,7,14
게,Josa,8,34
게,Josa,9,34
게,Josa,10,68
게,Noun,1,1
게,Noun,5,3
게,Noun,6,1
게,Noun,7,4
게,Noun,8,6
게,Noun,9,12
게,Noun,10,15
게다,Noun,7,1
게다,Noun,8,1
게다가,Noun,2,1
게다가,Noun,10,1
게살,Noun,5,1
게이,Noun,10,1
게임,Noun,1,2
게임,Noun,9,1
게임,Noun,10,1
게장,Noun,10,1
겔북,Noun,10,1
겟,Noun,9,1
겟다,Noun,5,1
겠거니,Verb,10,1
겠음,Verb,7,1
겠죠,Verb,10,2
겠지란,Verb,6,1
겨,Noun,5,1
겨,Noun,8,1
겨,Noun,9,1
겨,Noun,10,1
겨내는지도,Verb,10,1
겨냥,Noun,7,1
겨우,Noun,4,2
겨운,Verb,1,1
겨울왕국,Noun,1,1
겨울왕국,Noun,5,1
겨울왕국,Noun,8,1
겨울왕국,Noun,10,1
겨울잠,Noun,6,1
겨울잠,Noun,9,2
겨울잠,Noun,10,3
겨지십니까,Verb,9,1
겨지지,Verb,9,3
겨지지,Verb,10,2
겨진다,Verb,10,1
격렬하고,Adjective,8,1
겪을,Verb,10,1
견딜,Verb,6,1
견주어,Noun,10,1
결과,Noun,8,1
결과,Noun,10,1
결국,Adverb,1,1
결국,Adverb,5,3
결국,Adverb,7,1
결국,Adverb,8,2
결국,Adverb,9,2
결국,Adverb,10,2
결론,Noun,3,1
결론,Noun,7,1
결론,Noun,10,1
결말,Noun,1,1
결말,Noun,5,1
결말,Noun,7,7
결말,Noun,8,10
결말,Noun,9,3
결말,Noun,10,7
결재,Noun,9,1
결점,Noun,10,1
결정,Noun,7,1
결정,Noun,10,1
결제,Noun,9,1
결코,Noun,8,2
결코,Noun,10,1
결투,Noun,8,1
겸,Noun,5,1
겸,Noun,8,1
겸,Noun,10,1
겸손,Noun,10,1
겹,Noun,8,1
겹,Noun,10,2
경,Modifier,5,1
경,Modifier,10,1
경,Noun,7,3
경,Noun,9,1
경,Noun,10,4
경계,Noun,7,1
경고,Noun,10,1
경관,Noun,7,2
